ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
41,,"they've got an adverse reaction to you, the walls and especially /c2each other/c0.","die reagieren negativ auf dich, die wände und vor allem, /c2einander/c0.","ils ont une réaction indésirable envers toi, les murs et surtout /c2entre eux/c0.","tanto tú como los muros y, en especial, /c2sus iguales/c0 le producís rechazo.","eles têm uma reação adversa a você, às paredes e especialmente a /c2outros como eles/c0.","они плохо реагируют на тебя, стены и особенно /c2друг на друга/c0.",連中は、君にも壁にも敵意を示す。#/c2味方同士/c0も仲が悪い。
41,,"but hey, at least when one's barreling for you, you can always push it off course.",zumindest kannst du sie so auch von einem kollisionskurs abbringen.,"mais bon, si tu en vois un te foncer dessus, dévie-le en le poussant.","pero, al menos, cuando uno te ataca, siempre puedes desviarlo de su trayectoria.","mas, o lado bom, é que quando um vem em sua direção, você pode desviá-lo. ","но зато, когда один несётся на тебя, ты всегда можешь сбить его с курса.",でも、突っ込んできたら軌道を逸らすことが#できるぞ。
,,,,,,,,
42,,oof. /c1heavy sentinels/c0? now there's a fun crowd.,uff. /c1schwere sentinels/c0? viel spaß mit denen.,pff. les /c1sentinelles lourdes/c0 ? elles ne rigolent pas.,"vaya, ¿/c1centinelas pesados/c0? menudos elementos.",ah. /c1sentinelas pesadas/c0? esses sim são um tipo interessante.,ух. /c1тяжёлые стражи/c0? весёлая компания.,/c1ヘビィセンティネル/c0？まぁ面白い連中だ。
42,,"they're like key security in the lower floors, armed with some brutal tech.","sind eine art wachen in den tieferen stöcken, brutal bewaffnet.",elles assurent la sécurité des étages inférieurs avec une technologie brutale. ,aseguran los pisos inferiores y van armados con tecnología brutal.,"eles fazem a segurança dos andares inferiores, e são armados com uma tecnologia brutal.","они вроде главной охраны на нижних этажах, вооружены жёсткими технологиями.",奴らは言わば下層の警備員で、残忍なほどの技術で武装している。
42,,"oh and the ribs, /p3they're not there just for their own security.","oh und die rippen, /p3ich denke die sind nicht nur zu deren eigenen sicherheit.","oh et leurs côtes,/p3 ce ne sont pas qu'une protection.","ah, y las costillas /p3no solo les sirven para protegerse.","ah, e as costelas, /p3elas não são apenas para a proteção deles.","и эти рёбра, /p3они там не только для защиты.",それにあのあばら骨、/p3防御のためにあるだけじゃ#なさそうだ。
42,,don't go in unless you go all in.,lasse dich nicht ein auf was du nicht schnell beenden kannst.,évite-les si tu ne veux pas tout donner.,"si no piensas ir con todo, será mejor que no vayas.",não entre na brincadeira a menos que você vá com tudo.,"не лезь, если не готов идти до конца.",倒せる自信がない時は、避けた方がいい。
,,,,,,,,
43,,"i have no idea what those /c1lost souls/c0 have gone through/p2, not keen on finding out either.",keine ahnung was diese /c1verlorene seelen/c0 durchgemacht haben.,"je ne sais pas ce qu'ont traversé ces /c1âmes perdues/c0 et/p2, je m'en fiche. ",no sé qué calamidades habrán sufrido las /c1almas en pena/c0/p2 ni me interesa averiguarlo.,"nem imagino pelo que essas /c1almas perdidas/c0 passaram/p2, também nem quero descobrir.","понятия не имею, через что прошли эти /c1потерянные души/c0,/p2 и узнавать не хочу.",/c1ロストソウル/c0の生前については知らんが、/p2#知りたいとも思わないな。
43,,watch yourself around them.,will es auch nicht rausfinden.,fais gaffe autour d'elles.,ve con cuidado cuando estén cerca.,fique atento quando estiver perto delas.,будь осторожен рядом с ними.,連中には気をつけな。
43,,not even (a second?) death will stop them from /c2one last shot at vengeance/c0.,"die jagen einen bis an ein(zweites) grab, und /s1darüber hinaus/s0.",même mourir (encore ?) ne les empêchera pas /c2de tenter une dernière vengeance/c0.,ni la (¿segunda?) muerte evitará que /c2disparen una última vez para vengarse/c0.,nem mesmo (uma segunda?) a morte os impedirá de /c2uma última tentativa de vingança/c0.,даже (вторая?) смерть не остановит их от /c2последней попытки отомстить/c0.,また死を与えても、/c2復讐の炎は止められないぞ。
,,,,,,,,
44,,there are some /s1pretty terrifying/s0 /c1beasts/c0 hiding in the shadows down there.,es gibt da einige /s1ziemlich grausige/s0 /c1biester/c0 in den schatten.,il y a des /c1bêtes/c0 /s1terrifiantes/s0 tapies dans les ombres ici.,"ahí abajo, hay algunas /c1bestias/c0 /s1aterradoras/s0 ocultándose entre las sombras.",há algumas /c1feras/c0 /s1muito aterrorizantes/s0 escondidas nas sombras lá embaixo.,там внизу в тенях прячутся /s1довольно жуткие/s0 /c1твари/c0.,下の階層には、/s1とても恐ろしい/s0/c1ビースト/c0が#影に潜んでいる。
44,,"tough, relentlesss..","wütend, bösartig.",coriaces et implacables...,"son correosas, implacables...","elas são fortes, implacáveis.","крепкие, неумолимые..",容赦なく襲ってくる、手強い敵だ…。
44,,"mercifully,/p4 also quite rare.","und glücklicherweise,/p4 also ziemlich selten.","heureusement,/p4 elles sont rares.","aunque, por suerte,/p4 también poco abundantes.","felizmente,/p4 também bastante raras.","к счастью,/p4 встречаются редко.",幸いなことに、/p4出くわすことは滅多にない。
,,,,,,,,
45,,"caught in the /c1exhaust/c0, huh? i can tell.","von einem /c1auspuff/c0 erwischt? oh, ich kann's riechen.","pris dans l'/c1extracteur/c0, hein ? je vois ça.","te ha pillado el /c1extractor/c0, ¿eh? ya veo...","preso no /c1exaustor/c0, hein? dá para ver.","попал под /c1выхлоп/c0, да? сразу видно.",/c1エグゾースト/c0と遭遇したのかい？
45,,it's rigged to go off every once in a while.,es gibt einen bestimmten rhythmus in dem sie losgehen.,c'est réglé pour se déclencher de temps en temps,está programado para activarse de vez en cuando.,ele está programado para disparar de tempos em tempos.,он срабатывает через определённые промежутки.,連中は一定の間隔で爆発するんだ。
45,,learn that rhythm and you should be fine.,"folgst du dem, kommst du fein raus.",apprends le rythme et ça devrait le faire.,memoriza el patrón y no tendrás problemas.,identifique esse ritmo e você não terá problemas.,выучи этот ритм — и всё будет нормально.,そのリズムさえつかめば大丈夫だ。
,,,,,,,,
46,,those tiny drones are called/c1 crawlers/c0.,diese kleine dronen werden /c1krabbler/c0 genannt.,ces petits drones s'appellent des /c1 arthrobots/c0.,esos drones diminutos se llaman /c1trepadores/c0.,esses pequenos drones são chamados de/c1 rastejantes/c0.,эти маленькие дроны называются /c1ползунами/c0.,あの小さなドローンは/c1クローラー/c0と呼ばれている。
46,,poor sods are tragically limited.,tragischerweise sind sie für immer an die wände gebunden.,les pauvres sont super limités.,los pobres diablos son limitadísimos.,os pobres coitados são muito limitados.,бедолаги трагически ограничены.,壁から離れられない、かわいそうな奴らだ。
46,,do yourself and them a favor and stay out of their line of sight.,also tue ihnen und sich selber ein gefallen und bleibe ausserhalb ihrer sichtlinie.,fais plaisir à tout le monde et évite leur ligne de mire.,"por tu bien y por el suyo, aléjate de su campo de visión.","para o seu bem e o deles, fique fora de seu campo de visão.",сделай одолжение себе и им — не попадай в их поле зрения.,だから、あいつらと自分のためにも、連中の視界に入らないようにしな。
,,,,,,,,
47,,so you managed to /c1blow yourself up/c0?,"ok, cool, du hast es geschafft. du hast dich selber /c1in die lüft gejagt/c0.",tu as réussi à te /c1faire sauter/c0 ?,así que te las has arreglado para /c1saltar por los aires/c0.,então você conseguiu /c1se explodir/c0?,"значит, умудрился /c1взорвать себя/c0?",おっと、/c1自滅/c0しちまったのか？
47,,nice.,hmmmmm.,bien joué.,genial.,que bom.,молодец.,そうか…
47,,took anyone with you?,hast du zumindest jemandem sonst damit erwischt?,tu as dégommé quelqu'un d'autre ?,¿te has llevado a alguien contigo?,levou alguém com você?,кого-нибудь прихватил с собой?,誰か道連れにしたか？
,,,,,,,,
48,,"yeah, it's a floating skull.","ja, es ist ein fliegender schädel.","oui, c'est un crâne flottant.","sí, es un cráneo flotante.","é isso mesmo, uma caveira flutuante.","да, это летающий череп.",ああ、あれは空飛ぶ頭蓋骨だ。
48,,"yeah, it flips out and shoots at you, i know.","ja, es zappelt rum and schiesst auf dich.","oui, il pète un câble et te tire dessus, je sais.","sí, se le va la pinza y te dispara, lo sé.","sim, ela perde a paciência e atira em você, eu sei.","да, он бесится и стреляет в тебя, знаю.",揺れながら攻撃してくるんだよ。
48,,that's all a /c1skully/c0 does really.,aber das ist auch alles was ein /c1skully/c0 tut.,c'est tout ce qu'un /c1skully/c0 sait faire.,es típico de /c1skully/c0.,isso é tudo que os /c1skullys/c0 podem fazer.,"вот и всё, что делает /c1скалли/c0.",/c1スカル/c0はそれくらいのことしかしてこない。
48,,just shoot and flip out twice as hard back at it.,schiesse and zappele einfach härter zurück.,rends-lui la pareille en y allant encore plus fort.,solo tienes que responderle con disparos y enloquecer más que él.,basta atirar com o dobro de potência e ficar mais louco do que eles.,просто стреляй и бесись в ответ вдвое сильнее.,そいつよりもっと激しく揺れながら撃てばいい。
48,,"actually,/p2 cut that last part.","ok,/p2 das letztere kannst du rauslassen.","en y réfléchissant,/p2 évite d'y aller plus fort.","bueno,/p2 sáltate la última parte.","na verdade,/p2 é melhor pular a última parte.","хотя,/p2 забудь про последнее.",いや、/p2君が揺れる必要はないよ。冗談さ。
,,,,,,,,
50,,"ah, ran into that old security mech, did you?",bist dem alten sicherheitsmech über den weg gelaufen?,"ah, tu as rencontré ce vieux mécha de sécurité, hein ?","vaya, te has topado con el robot de seguridad, ¿eh?","ah, você encontrou aquele velho mecha de segurança, não foi?","а, нарвался на старого охранного меха?",あぁ、/c1アーマー・タック/c0か。
50,,/c1'armor tac'/c0.,/c1'rüstung tac'/c0.,/c1« armor tac »/c0.,/c1'armor tac'/c0.,o /c1'blindado tac'/c0.,/c1«броне-так»/c0.,あの警備メカと遭遇したのか？
50,,"that thing is /f1stuffed/f0 with weapons,/p3 and just /c2never/c0 gives up.","das teil ist /f1überfüllt/f0 mit waffen,/p3 und gibt einfach /c2nie/c0 auf.","il est /f1rempli/f0 d'armes,/p3 et il n'abandonne /c2jamais/c0.",esa cosa va armada /f1hasta los dientes/f0/p3 y /c2nunca/c0 se rinde.,"aquela coisa é /f1lotada/f0 de armas,/p3 e /c2nunca/c0 desiste.","эта штука /f1набита/f0 оружием,/p3 и просто /c2никогда/c0 не сдаётся.",あいつは武器を/f1どっさり/f0持ってて、/p3#しかも/c2あきらめが悪い/c0。
50,,so if you run into it again.../p2/n1/f2good luck?/f0,wenn du es wiedersiehst dann... ... .../p2/n1/f2viel glück?/f0,"alors, si tu le revois.../p2/n1/f2bonne chance ?/f0","así que, si te la encuentras otra vez.../p2/n1/f2¿suerte?/f0",então se você se deparar com ela de novo.../p2/n1/f2boa sorte?/f0,так что если снова встретишь.../p2/n1/f2удачи?/f0,また遭遇したら…/p2/n1/f2幸運を祈るよ。/f0
,,,,,,,,
51,,an /s1enormous/s0 monster lurks down in the muck of the drainage system.,ein /s1riesiges/s0 monster kriecht in dem abwasser der kanalisation rum.,un /s1énorme/s0 monstre est tapi dans la vase du réseau des eaux usées.,hay un monstruo /s1enorme/s0 acechando entre la porquería del sistema de drenaje.,um monstro /s1enorme/s0 se esconde na lama do sistema de drenagem.,/s1огромный/s0 монстр притаился в грязи дренажной системы.,排水路の泥に潜んでいる/s1巨大な/s0怪物だ。
51,,the /c1devourer/c0./p3 it consumes anything/p1 - or anyone/p1 - it finds.,der /c1verschlinger/c0./p3 es frisst alles/p1 - und jeden/p1 - den es findet.,le /c1dévoreur/c0./p3 il consomme tout ce /p1 - ou tous ceux/p1 - qu'il trouve.,el /c1devorador/c0./p3 se alimenta de cualquier cosa/p1 o ser/p1 con los que se tope.,"o /c1devorador/c0./p3 ele consome qualquer coisa/p1, ou qualquer pessoa/p1, que encontra pela frente.","/c1пожиратель/c0./p3 он поглощает всё,/p1 что — или кого/p1 — найдёт.",/c1デヴァウラー/c0は、/p3視界に入ったものは何でも、/p1そして/p1誰でもすべて貪り食う。
51,,"it almost caught me, once. and i swear...","ich bin ein mal fast selber verspeist worden, und ich schwöre...",il m'a presque attrapé une fois. et je te jure...,"una vez, casi me atrapa. y te juro que...","uma vez, ele quase me pegou. e eu juro...",однажды он чуть не поймал меня. и клянусь...,私も一度だけ食われそうになったことがある。
51,,/s1it's teeth all the way down./s0,/s1es ist zähne ohne ende./s0,/s1je ne lui ai vu que des dents./s0,/s1tiene dientes para regalar./s0,/s1ele tem muito mais dentes do que você pode imaginar./s0,/s1там сплошные зубы./s0,/s1中は歯ばっかりだったよ。/s0
,,,,,,,,
52,,i'd avoid an altercation with the /c1ice wyrm/c0 if you can help it at all.,ich würde einen kampf mit dem /c1eisdrachen/c0 möglichst vermeiden.,"si j'étais toi, j'éviterais toute altercation avec le /c1ver glacial/c0.",yo que tú evitaría tener un altercado con la /c1sierpe de hielo/c0.,"se eu fosse você, faria de tudo para evitar uma briga com a /c1serpe de gelo/c0.",по возможности избегай стычки с /c1ледяным вурмом/c0.,/c1アイスワーム/c0との戦いは避けた方がいい。
52,,"if you can't, well...",wenn es aber anders nicht geht...,"si ce n'est pas possible, eh bien...","en caso de que no puedas, bueno...","caso não consiga, bem...",если не можешь — ну...,避けられない時は…
52,,"it can take up a lot of real estate, at the very least you can't possibly miss it.","der drache nimmt sehr viel platz in anspruch, zumindest ist es leicht zu treffen.","il a tendance à prendre de la place, au moins tu ne le rateras pas.","llega a ocupar mucho espacio, por lo que al menos es imposible no verla.","ela ocupa muito espaço, então pelo menos você não pode errar.","он занимает много места, так что хотя бы не промахнёшься.",デカい分、攻撃を当てやすいのが救いかな。
,,,,,,,,
53,,"you've bet on the wrong horse there, buddy.","du hast auf das falsche pferd da gesetzt, mein freund.",tu as parié sur le mauvais canasson.,"ahí has apostado a caballo perdedor, compi.","você apostou em um cavalo perdedor, amigo.","ты поставил не на ту лошадь, приятель.",判断を誤ってしまったようだな。
53,,"should you see that cloaked fellow again, by all means",solltest du diese mantelperson aber wieder treffen,"si tu revois ce type à cape,","en cualquier caso, si vuelves a ver a ese tipo con capa,","de qualquer forma, se você vir aquele cara com manto novamente",если снова увидишь того типа в плаще —,またマントを着た奴に会ったら…
53,,let them know i say hello.,"lass ihn wissen, dass ich hallo sage.",dis-lui bonjour de ma part.,dile que le mando saludos.,diga a ele que mando os meus cumprimentos.,передай ему привет от меня.,よろしく伝えておいてくれ。
,,,,,,,,
61,,"/c1sentron/c0 is disorienting, but it's pretty easy once you figure it out.",/c1sentron/c0 kann einem zuerst disorientierend erscheinen.,"le /c1sentron/c0 désoriente, mais il est facile quand tu comprends le truc.","/c1sentron/c0 confunde un poco, pero resulta sencillo cuando le pillas el truco.","o /c1sentron/c0 é desorientador, mas melhora ao descobrir como lidar com ele. ","/c1сентрон/c0 дезориентирует, но разобравшись — всё просто.",/c1セントロン/c0は君を混乱させてくるだろうが、#その行動パターンが分かってしまえばチョロい。
61,,"just focus on dodging, don't get bogged down in everything that's going on.","achte einfach auf das ausweichen, den ganzen rest kannst du ignorieren.","esquive, ne te laisse pas emporter par tout ce qui se passe en même temps.",céntrate en las esquivas y no te dejes llevar por todo lo que sucede a tu alrededor.,foque em se esquivar e não se distraia com tudo que acontece ao seu redor. ,"просто сосредоточься на уклонении, не отвлекайся на всё происходящее.",とにかく攻撃をかわすことに集中すればいい。
,,,,,,,,
62,,the /c1archivator/c0 was tasked to record /f1everything/f0.,der /c1archivator/c0 war mal damit beauftragt /f1alles/f0 aufzuzeichnen.,l'/c1archiveur/c0 était chargé de /f1tout/f0 enregistrer.,al /c1archivero/c0 le encomendaron la tarea de registrarlo /f1todo/f0.,o /c1arquivador/c0 foi encarregado de registrar /f1tudo/f0.,/c1архиватор/c0 был создан для записи /f1всего/f0.,/c1アーキビテイター/c0は/f1すべて/f0を記録する役目を負っていた。
62,,"it stopped long ago, but it still controls its vast arrays of discs remotely.","tut's lange nicht mehr, hat aber immer noch zugriff auf ganze stapeln voller cds.","il ne le fait plus, mais il contrôle encore ses disques à distance. ","paró hace mucho, pero aún controla a distancia su amplia selección de discos.","ele parou há tempos, mas ainda controla remotamente seus conjuntos de discos. ","давно остановился, но всё ещё дистанционно управляет огромными массивами дисков.",その役目は大分前に終わったみたいだが、まだ大量のCDを遠隔で操作できるようだ。
62,,"you may find yourself dodging the same projectile repeatedly, so watch out.",kann sein das du die selben projektile mehrmals ausweichen musst.,"tu risques d'esquiver le même projectile en boucle, fais gaffe.","quizá debas esquivar el mismo proyectil una y otra vez, así que ten cuidado. ","você pode acabar se esquivando do mesmo projétil repetidamente, então tome cuidado.","возможно, придётся уклоняться от одного и того же снаряда снова и снова — осторожно.",同じ弾丸を何度も避けることになるかもしれない#から、気をつけな。
62,,.../n1/p3the contents of those discs are irrelevant by the way.,.../n1/p3oh und der inhalt der cds./p1 ist irrelevant.,".../n1/p3 le contenu de ces disques est obsolète, de toute façon.",".../n1/p3los discos no contienen nada relevante, por cierto.",".../n1/p3a propósito, o esses discos não guardam nada de importante.",".../n1/p3кстати, содержимое этих дисков не имеет значения.",…/n1/p3ちなみにディスクの内容は全然関係ない。
,,,,,,,,
64,,i gotta warn you. i'm not very good with computers.,muss dich warnen. computer sind nicht meine spezialität.,"je te préviens, je ne suis pas très doué avec les ordinateurs.",debo advertírtelo: no se me dan muy bien los ordenadores.,"eu tenho que avisar você de uma coisa, não sou muito bom com computadores.",должен предупредить. я не очень разбираюсь в компьютерах.,私はコンピューターが得意じゃないんだ。
64,,just self-aware enough to know how much i don't.,"genug wissen um zu verstehen was ich kann, oder nicht kann.",juste assez pour savoir que je n'y connais pas grand-chose.,tengo claro que se me escapan un montón de cosas.,apenas reconheço o quanto não sei.,"достаточно осознаю себя, чтобы понимать, насколько мало знаю.",でも、自分ができないことを自覚する能力はある。
64,,but one thing i do know about /c2hacking/c0...,und was ich über's /c2hacken/c0 weiss...,mais il y a une chose que je sais à propos de /c2piratage/c0...,"pero, si hay algo que sé sobre /c2hackear/c0,",mas uma coisa eu sei sobre /c2hackear/c0...,но одно о /c2взломе/c0 я знаю...,/c2ハッキング/c0ねぇ…
64,,is not to mess with things that can scramble my brain.,ist dass ich mein hirn nich gerne kochen lassen würde.,c'est d'éviter de chercher ce qui peut me griller le cerveau.,es que prefiero evitar las cosas que me dan dolor de cabeza.,é melhor não mexer com coisas que podem embaralhar meu cérebro.,"не связываться с тем, что может вскипятить мозги.",頭が混乱するやつには手を出さない主義なんだ。
,,,,,,,,
65,,"the maintenance system cools down the forges below, so it gets /c6/s1rather cold/c0/s0 there.","die abwasserkanälle kühlen das schmiedewerk darunter, also kann es da /c6ziemlich kühl/c0 sein.","les canalisations refroidissent les forges, donc il y fait /c6/s1plutôt froid/c0/s0.","el alcantarillado enfría los fuelles de las forjas, así que hace /c6/s1bastante frío/c0/s0. ","o sistema de manutenção esfria as forjas abaixo, então faz /c6/s1bastante frio/c0/s0 por lá.","система обслуживания охлаждает кузницы снизу, поэтому там /c6/s1довольно холодно/c0/s0.",保守水路は下の鍛冶場を冷却しているせいで、#/c6/s1かなり寒くなっているんだ/c0/s0。
65,,and then there's the /c1icicles/c0.,oh und dann gibt's die /c1eiszapfen/c0.,"et puis, il y a les /c1stalactites/c0.","y, para colmo, hay /c1témpanos/c0 de hielo.",e ainda há os /c1pingentes de gelo/c0.,и ещё там /c1сосульки/c0.,だから/c1つらら/c0もある。
65,,they're /c2sharp and deadly/c0 but remember.,die sind /c2scharf und tödlich/c0.,"ils sont /c2pointus et mortels/c0, mais souviens-toi.","son /c2afilados y letales/c0, pero no lo olvides:","eles são /c2afiados e mortais/c0, mas lembre-se:","они /c2острые и смертоносные/c0, но помни.",つららは/c2鋭くて危険/c0だが、これを覚えておくと#いい。
65,,they're just as /c2sharp and deadly/c0 to everyone else as they are to you.,was natürlich heisst /c2scharf und tödlich/c0 für dich und für alle andere.,elles sont tout aussi /c2pointues et mortelles/c0 pour les autres que pour toi.,son igual de /c2afilados y letales/c0 para ti que para todo el mundo.,eles são tão /c2afiados e mortais/c0 para você quanto para todos os outros.,"они так же /c2остры и смертоносны/c0 для всех, как и для тебя.",つららは君だけじゃなく、敵にとっても#/c2鋭くて危険/c0だ。
,,,,,,,,
66,,"strange things, those /c1martyrs/c0.","seltsame dinger, diese /c1märtyrer/c0.","ils sont bizarres, ces /c1martyres/c0.",los /c1mártires/c0 son de lo más peculiar.,esses tais de /c1mártires/c0 são bem estranhos.,"странные создания, эти /c1мученики/c0.",/c1マーター/c0は変わり者だ。
66,,"they just wander about, minding their own business./n1/p1...",wandern herum ohne einen hauch der sorge./n1/p1...,ils se promènent sans embêter personne./n1/p1...,solo se dedican a vagar por ahí sin meterse con nadie./n1/p1...,eles apenas vagam por aí sem mexer com ninguém/n1/p1...,"просто бродят, занимаясь своими делами./n1/p1...",普段はそこら辺を徘徊しており、害はない/n1/p1…
66,,"that is, until you actually kill one.",bis du einen von ihnen zerstörst.,jusqu'à ce que tu en élimines un.,"hasta que matas a uno, claro.","isto é, até você matar um deles.","то есть, пока ты не убьёшь одного.",ただ、1つ倒したら厄介なことになる。
66,,maybe try to hold off on that until the time is ripe.,schiebe das lieber nach wenn möglich.,essaie de te retenir jusqu'au moment opportun.,quizá deberías contenerte hasta que llegue el momento adecuado.,é melhor esperar a hora certa para fazer isso.,"может, подожди с этим до подходящего момента.",攻撃するタイミングは選んだ方がいい。
,,,,,,,,
67,,really?/p3 a /c1fish/c0?,wirklich?/p3 ein /c1fisch/c0?,vraiment ?/p3 un /c1poisson/c0?,¿en serio?/p3 ¿un /c1pez/c0?,sério mesmo?/p3 um /c1peixe/c0?,серьёзно?/p3 /c1рыба/c0?,え？/p3/c1魚/c0が何だって？
67,,they don't even do anything.,die tun nicht mal was.,"ils ne font rien, en plus.",pero si son inofensivos...,mas eles nem fazem nada.,они вообще ничего не делают.,魚は何もしてこないよ。
67,,"you weren't just trying to catch one for me, were you?","du hast nicht zufällig versucht mir einen zu fangen, oder?","tu n'essayais pas de m'en attraper un, par hasard ?","no estarías intentando pescar uno para mí, ¿verdad?","você não estava tentando pegar um para mim, estava?",ты же не пытался поймать одну для меня?,私のために釣ろうとしてたわけじゃないよね？
,,,,,,,,
68,,"y'know, i tried to catch some /c1crazy fish/c0 once.","weisst du, ich habe mal versucht mir selber einen dieser /c1irrer fische/c0 zu fangen.","une fois, j'ai essayé d'attraper un /c1poisson fou/c0.","¿sabes?, una vez traté de pescar un /c1pez enajenado/c0.","sabe, uma vez eu até tentei pegar alguns /c1peixes malucos/c0.","знаешь, я однажды пытался поймать /c1безумных рыб/c0.",一度/c1クレイジーフィッシュ/c0を捕まえようとしたことがあるんだ。
68,,"teeth like a vice, slippery too.","haben scharfe zähne, gehen einen leicht aus den händen.","des dents comme un étau, super visqueux.",tienen dientes como tenazas y son muy resbaladizos.,eles têm dentes como pinças e são muito escorregadios.,"зубы как тиски, ещё и скользкие.",歯が鋭く、滑りやすかった。
68,,...,...,...,...,...,...,…
68,,they're not edible.,und sind nicht essbar.,ils ne sont pas comestibles.,no son comestibles.,eles não são comestíveis.,несъедобные.,食用にもならない。
68,,but they sure think you are.,"denken aber wohl, dass du es bist.","mais ils pensent que toi, tu l'es.",pero ellos creen que tú sí.,mas eles com certeza acham que você é.,"но они явно считают, что ты съедобный.",でも向こうはこっちを食べられると思っているようだったよ。
,,,,,,,,
69,,/c1ice ghosts/c0 give me the /c6/s1chills/s0/c0.,ich kriege von den /c1eisgeistern/c0 /c6/s1gänsehaut/s0/c0.,les /c1fantômes gelés/c0 me font /c6/s1froid/s0/c0 dans le dos.,los /c1fantasmas gélidos/c0 me dan /c6/s1escalofríos/s0/c0.,os /c1fantasma de gelo/c0 me dão /c6/s1arrepios/s0/c0.,/c1ледяные призраки/c0 дают мне /c6/s1мурашки/s0/c0.,/c1アイスゴースト/c0に遭遇すると、#背筋が/c6/s1ゾッとするよ/s0/c0。
69,,they'll chase you around like any other ghost.,die jagen dich rum wie alle anderen geister es tun würden.,ils te poursuivront comme n'importe quel fantôme.,te persiguen como cualquier otro fantasma.,eles perseguem você como qualquer outro fantasma.,"гонятся за тобой, как любой другой призрак.",他のゴーストみたいに追いかけてくるし…
69,,"but then you get snow all over and it's cold and miserable and, and....","dann kriegst du den schnee überall hin und es ist kalt, und unangenehm und...","mais ensuite, tu te fais couvrir de neige, c'est froid et horrible et, et...","solo que acabas cubierto de nieve, temblando de frío y lamentándote y...","mas então você acaba todo coberto de neve, tremendo de frio, triste, e...","но потом ты весь в снегу, холодно и противно, и...",雪が降り積もるし、寒くて嫌な気分になるんだ…
,,,,,,,,
70,,those /c1big ice ghosts/c0 haunt the lower floors.,/c1riesige eisgeister/c0 spuken in den tieferen stöcken rum.,ces /c1gros fantômes gelés/c0 hantent les étages inférieurs.,los /c1fantasmones gélidos/c0 acechan en los pisos inferiores.,aqueles /c1fantasmas de gelo gigantes/c0 assombram os andares inferiores.,эти /c1большие ледяные призраки/c0 бродят по нижним этажам.,地下深くでは/c1巨大アイスゴースト/c0が出没する。
70,,they aren't much more dangerous than the garden variety.,an sich selber sind sie nicht viel gefährlicher als ihres andersgleichen.,ils ne sont pas beaucoup plus dangereux que ceux du jardin.,no son mucho más peligrosos que los de andar por casa.,eles não são muito mais perigosos do que os outros do tipo.,они не намного опаснее обычных.,一般的なゴーストよりかは危険じゃない。
70,,but their touch will leave you /c6frozen in your tracks/c0.,aber die /c6kälte/c0...,mais leur toucher te /c6gèlera sur place/c0.,"pero si te tocan, te /c6congelarás en el acto/c0.",mas o toque deles vai deixar você /c6congelado/c0.,но их прикосновение /c6заморозит тебя на месте/c0.,だが、接触するとその場で/c6凍り付いて/c0しまう。
,,,,,,,,
71,,"/c1frostheads/c0 launch huge, jagged chunks of ice.","/c1frostköpfe/c0 werfen große, kantige eiszapfen rum.",les /c1chambres givrées/c0 lancent de gros bouts de glace coupants.,los /c1escarchatestas/c0 lanzan enormes trozos de hielo puntiagudos.,os /c1carageladas/c0 lançam pedaços enormes e pontiagudos de gelo.,/c1морозоголовы/c0 запускают огромные зазубренные куски льда.,/c1フロストヘッド/c0は、尖った巨大な氷の塊を#撃ってくる。
71,,"otherwise,/p1 treat them like you would any normal chamberhead.","sonst,/p1 kannst du sie wie ein jedes gewöhnliches kammerhaupt behandeln.","autrement,/p1 ce sont de simples chambriers.","por lo demás,/p1 trátalos como armatestas normales y corrientes.","sendo assim,/p1 trate-os como faria com qualquer cararmada por aí.","в остальном,/p1 обращайся с ними как с обычной камерной головой.",それ以外の特性は、チェンバーヘッドと一緒だ。
71,,that is /s1with extreme prejudice./s0,das heißt /s1ohne gnade./s0,"enfin, /s1avec beaucoup de préjugés./s0","es decir, /s1con extrema hostilidad/s0.",isso é /s1com extrema hostilidade./s0,то есть /s1без всякой пощады./s0,つまり/s1容赦なく攻撃してくる/s0ということだ。
,,,,,,,,
72,,/c1crystal seekers/c0 mean business.,/c1kristallsucher/c0 verstehen kein spaß.,les /c1chercheurs cristallins/c0 peuvent être super sérieux.,los /c1buscadores cristalinos/c0 no son moco de pavo.,os /c1buscadores de cristais/c0 são coisa séria.,/c1кристальные искатели/c0 — серьёзные ребята.,/c1クリスタル・シーカー/c0は厄介だ。
72,,"you know,/p2 snow,/p2 shards of ice everywhere.",schnee und eis fliegen in alle richtungen.,"tu sais,/p2 de la neige,/p2 des éclats de glace partout.",ya sabes:/p2 nieve y/p2 esquirlas de hielo por todas partes.,"sabe como é,/p2 neve/p2 e lascas de gelo por toda parte.","знаешь,/p2 снег,/p2 осколки льда повсюду.",/p2雪と/p2氷の破片をまき散らしてくるんだ。
72,,just hope there's plenty of space to dodge.,"hoffe einfach, dass es genug platz zum manövrieren gibt.","ton seul espoir, c'est qu'il y ait de l'espace pour les esquiver.",más te vale que haya mucho espacio para esquivarlas.,só espero que você tenha bastante espaço para se esquivar.,"надейся только, что места для уклонения хватит.",避けられるスペースがあることを祈ろう。
,,,,,,,,
