ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
46,,but the stopping power it offers is hard to match.,treffer stoßen feinde sogar aus dem weg.,mais la puissance d'arrêt qu'elle offre est difficile à égaler.,pero su contundencia es prácticamente inigualable.,mas o poder de parada que oferece é algo difícil de igualar.,but the stopping power it offers is hard to match.,それでも、足止めにかけては並ぶものはないよ。
,,,,,,,,
47,,/c1railgun/c0 requires a certain finesse to wield correctly.,/c1railgun/c0 braucht etwas geschick um es richtig zu nutzen.,le /c1railgun/c0 demande de la finesse pour bien l'utiliser.,manejar el /c1cañón riel/c0 exige cierta delicadeza.,é preciso sutileza para manejar o /c1canhão de raios/c0 da forma correta. ,/c1railgun/c0 requires a certain finesse to wield correctly.,/c1レールガン/c0を使いこなすには、ある程度の#技術が必要だ。
47,,"angle, movement, timing...","winkel, bewegung, timing...","l'angle, le mouvement, le timing...","el ángulo, el movimiento, el tempo...","é uma questão de ângulo, movimento, tempo...","angle, movement, timing...",角度、動き、タイミング…
47,,"aimed perfectly, it will perforate any number of targets.","perfekt gezielt, kann es jede zahl der feinde durchdringen.","en visant bien, il perforera de nombreuses cibles.","apuntando a la perfección, atravesará a cualquier cantidad de objetivos.","se tiver a mira perfeita, ele perfurará quantos alvos houver.","aimed perfectly, it will perforate any number of targets.",狙いが決まれば、敵をいくらでも撃ち抜ける。
47,,just be sure it's fully charged first.,"sei aber sicher, dass es voll aufgeladen ist.",mais assure-toi qu'il est chargé à fond.,solo tienes que asegúrate de que esté cargado al máximo.,só certifique-se de que ele esteja totalmente carregado primeiro.,just be sure it's fully charged first.,ただ、使う前にパワーを溜めておく必要がある。
47,,half-measures get half-results.,ein halbes maß liefert nur halbe resultate.,"efforts à demi-mesure, résultats mitigés.","para sacarles el máximo partido, no hay que dejar las cosas a medias.",meias medidas acabam com meios resultados.,half-measures get half-results.,準備が中途半端だと、中途半端な結果になる。
,,,,,,,,
48,,the /c1drill/c0 has been a useful tool.,der /c1bohrer/c0 ist ein nützliches werkzeug.,la /c1foreuse/c0 est un outil pratique.,el /c1taladro/c0 siempre ha sido muy útil como herramienta.,a /c1broca/c0 tem sido uma ferramenta útil.,the /c1drill/c0 has been a useful tool.,/c1ドリル/c0は便利な道具だ。
48,,and turned out to be an ever so useful weapon.,"und es stellt sich heraus, auch eine tolle waffe.",et il s'avère que c'est une arme encore plus pratique.,y resulta que también lo es como arma.,e acabou por ser uma arma muito útil.,and turned out to be an ever so useful weapon.,それに、便利な武器にもなる。
48,,it has enough piercing power to bore straight through walls.,"es geht durch die wände, wie ein heißer messer durch butter.",sa puissance de perforation lui permet de traverser les murs.,tiene suficiente potencia de penetración como para perforar muros.,ela tem poder perfurante suficiente para atravessar paredes.,it has enough piercing power to bore straight through walls.,ドリルの貫通力は凄まじく、壁を貫通することも#できる。
48,,"as well, anything in its' spiral is unlikely to get out on its own.",und das selbe gilt auch für feinde.,tout comme les ennemis.,"y si algo se cruza en su camino, lo tendrá crudo para salir de una pieza.","e se algo cruzar seu caminho, ele terá dificuldade em sair inteiro.","as well, anything in its' spiral is unlikely to get out on its own.",その具合で、敵も容易に貫通できる。
,,,,,,,,
49,,"from what i can gather, /c1pulsar/c0 is an experimental piece of technology.",meinem verstand nach ist /c1pulsar/c0 eine experimentale waffe.,"d'après mes infos, le /c1pulsar/c0 est une technologie expérimentale.","por lo que he podido averiguar, el /c1púlsar/c0 es una tecnología experimental.","pelo que pude perceber, o /c1pulsar/c0 é uma peça experimental de tecnologia.","from what i can gather, /c1pulsar/c0 is an experimental piece of technology.",/c1パルサー/c0は実験的な技術だ。
49,,"it's rapid, powerful, but dissipates quickly once fired.","es ist rasch, stark, zerstreut sich aber schnell.","c'est rapide, puissant, mais se dissipe vite après le tir.","es veloz y potente, pero no tarda en disiparse tras el disparo.","ele é rápido, poderoso, mas se dissipa rapidamente quando disparado.","it's rapid, powerful, but dissipates quickly once fired.",連射式で強力だが、弾の減りが速い。
49,,depending on the kind of keyword attached,und abhängig von schlüsselwort,"selon le type de mot-clé qui y est associé,",dependiendo del tipo de palabra clave que le añadas...,dependendo do tipo de palavra-chave anexada,depending on the kind of keyword attached,キーワードの種類によっては
49,,they might be even more powerful and...,kann es noch mächtiger...,"il peut être plus puissant encore, mais aussi…",podría ser aún más potente y...,eles podem ser ainda mais poderosos e...,they might be even more powerful and...,さらに威力が高く…
49,,...volatile.,...und instabiler sein.,... super instable.,volátil.,...voláteis.,...volatile.,…不安定になる。
,,,,,,,,
50,,/c1thunderhead/c0 emits mobile areas of high electromagnetic forces.,/c1kugelblitz/c0 sendet eine starke elektromagnetische kraftzone aus.,le /c1nuage d'orage/c0 émet des zones mobiles de forces électromagnétiques. ,la /c1nube rayo/c0 genera zonas móviles de potentes fuerzas electromagnéticas.,o /c1cabeça de trovão/c0 emite zonas móveis de poderosas forças eletromagnéticas.,/c1thunderhead/c0 emits mobile areas of high electromagnetic forces.,/c1サンダーヘッド/c0は高電磁力のエリアを放出する。
50,,"these are slow, but anything caught within will be rapidly uh...","diese ist zwar langsam, aber alles was davon betroffen wird...","elles sont lentes, mais tout ce qui est pris dedans sera vite, euh...","se mueve despacio, pero si algo se queda atrapado en ella, acabará...","ele se move com lentidão, mas se capturar alguma coisa, ela acabará, hum...","these are slow, but anything caught within will be rapidly uh...",速度は遅いが、巻き込まれた敵は一気に…
50,,what's the word...,"wird uh, wie war das wort noch mal...",comment dit-on déjà...,cuál era el término...,qual é a palavra mesmo...,what's the word...,何て言うんだっけ…
50,,annihilated?,vernichtet?,annihilé ?,¿aniquilado?,aniquilada?,annihilated?,全滅しちゃう？
,,,,,,,,
51,,there is barely any official record of the /c1runic/c0 armament.,es gibt fast keine offizielle beschreibungen der /c1runenwaffe/c0.,il y a peu d'informations officielles sur les armes /c1runiques/c0.,apenas existen registros oficiales sobre el armamento /c1rúnico/c0.,quase não há registro oficial do armamento /c1rúnico/c0.,there is barely any official record of the /c1runic/c0 armament.,/c1ルーンガン/c0に関する公式な記録はほとんど#残ってない。
51,,my research tells me it was a precursor to some kind of,"meiner forschung nach, war es der vorläufer einer","d'après mes recherches, c'était un précurseur d'une sorte","por lo que lo he estudiado, todo indica que fue el prototipo de una especie de...",minha pesquisa me diz que foi um precursor de algum tipo de,my research tells me it was a precursor to some kind of,私の調査では、それはある種の、
51,,/c1*extremely powerful weapon*/c0.,/c1*extrem mächtigen waffe*/c0.,/c1*d'arme extrêmement puissante*/c0.,/c1*arma extremadamente poderosa*/c0.,/c1*arma extremamente poderosa*/c0.,/c1*extremely powerful weapon*/c0.,/c1*非常に強力な武器*/c0のプロトタイプらしい。
51,,but it was either never finished,diese wurde aber nie vollendet,mais soit on ne l'a jamais terminé,"sin embargo, o bien nunca llegó a terminarse...",mas ou ela nunca foi concluída,but it was either never finished,だが、それは未完成か
51,,or kept hidden under an inordinate amount of wraps.,"dass, oder ihre existenz wird streng geheim gehalten.",soit leur existence est gardée top secrète.,o bien se mantuvo en el más estricto secreto.,ou foi mantida em grande segredo.,or kept hidden under an inordinate amount of wraps.,存在が闇に葬られているようだ。
51,,i guess i will be frank.,ich werde also ganz ehrlich sein.,"bon, je vais être honnête.",debo serte sincero:,acho que é melhor eu ser franco.,i guess i will be frank.,率直に言うと…
51,,i don't know what it does./p2 you'll have to see for yourself.,ich weiss nicht was es tut./p2 du wirst es selber rausfinden müssen.,je ne sais pas ce que ça fait./p2 tu vas devoir le découvrir toi-même.,"desconozco cómo funciona,/p2 tendrás que averiguarlo por tu cuenta.",não sei o que isso faz./p2 você terá que ver por si mesmo.,i don't know what it does./p2 you'll have to see for yourself.,その武器で何ができるかもわからない。/p2#実際使って確かめるしかないね。
,,,,,,,,
52,,the /c1bow/c0 is...,der /c1bogen/c0 ist...,l'/c1arc/c0 est...,el /c1arco/c0 es...,o /c1arco/c0 é...,the /c1bow/c0 is...,その/c1弓/c0は…
52,,wait.,warte.,attends.,un momento.,calma aí.,wait.,待てよ。
52,,what am i talking about.,wovon rede ich überhaupt.,je parle de quoi ?,¿de qué estoy hablando?,do que estou falando?,what am i talking about.,何の話しをしてるんだっけ。
,Depth dialogue.,,,,,,,
64,,just below this hub is the /c1excavation/c0.,unter diesem flur befindet sich die /c1ausgrabung/c0.,juste en dessous de ce hub se trouve l'/c1excavation/c0.,"bajo esta central, se encuentra el /c1yacimiento/c0.",logo abaixo desta central está a /c1escavação/c0.,just below this hub is the /c1excavation/c0.,このハブのすぐ下には/c1遺跡/c0がある。
64,,"by the looks of it,/p1 it's older than the facility itself.",scheint älter als diese stätte zu sein.,"et vu son état,/p1 c'est plus ancien que l'établissement.","a juzgar por su estado,/p1 es más antiguo que las propias instalaciones.","pelo que parece,/p1 é mais antiga que a própria instalação.","by the looks of it,/p1 it's older than the facility itself.",見た感じ、/p1施設そのものより古そうだ。
64,,considerably so.,um einiges so.,beaucoup plus ancien.,bastante más.,consideravelmente.,considerably so.,それもかなりね。
,,,,,,,,
65,,life's not the worst in the upper levels.,das leben in den oberen etagen ist nicht so übel.,la vie n'est pas si mal aux niveaux supérieurs.,en los pisos superiores no se vive tan mal.,a vida não é das piores nos níveis superiores.,life's not the worst in the upper levels.,上層部での暮らしは特別悪いわけじゃない。
65,,"i mean, still scraping the bottom of the barrel there, but...","ich meine eigentlich doch, hat aber voerteile.","enfin, on continue à racler les fonds de tiroirs, mais bon...","es cierto que la cosa tampoco está para tirar cohetes, pero...","quero dizer, as coisas ainda não são nada demais, mas...","i mean, still scraping the bottom of the barrel there, but...",決して良いわけでもないが…
,,,,,,,,
66,,no shame getting stuck on the first floor.,ist nicht so schlimm wenn's auf dem ersten stock hängen bleibt.,il n'y a pas de honte à être bloqué au premier étage.,no te avergüences de no pasar del primer piso.,não há vergonha em não passar do primeiro andar.,no shame getting stuck on the first floor.,最初のフロアで詰まるのは、#恥ずかしいことじゃない。
66,,view it as an opportunity to learn the ropes in a relatively more....,hast die möglichkeit in einer eher...,c'est une occasion d'apprendre le métier dans un environnement...,considéralo una oportunidad para ir aprendiendo los gajes del oficio...,veja isso como uma oportunidade de aprender o básico de em um...,view it as an opportunity to learn the ropes in a relatively more....,比較的難しくない環境で
66,,friendly environment.,freundlichen umgebung zu lernen.,bien plus hospitalier.,en condiciones más amables.,ambiente relativamente mais amigável.,friendly environment.,基礎から腕を磨くチャンスだよ。
,,,,,,,,
67,,the /c1archives/c0 seem like they were once stocked with important goods.,/c1die archiven/c0 scheinen mal was wichtiges enthalten zu haben.,les /c1archives/c0 semblent avoir contenu des biens importants.,"al parecer, en su día, los /c1archivos/c0 estuvieron llenos de cosas importantes.",os /c1arquivos/c0 parecem que já estiveram cheios de bens importantes.,the /c1archives/c0 seem like they were once stocked with important goods.,/c1資料庫/c0には、重要なものが保管されていたらしい。
67,,shame most of it got junked with the ages.,das meiste ist leider mit der zeit geschrottet worden.,dommage que la plupart aient été jetés au fil du temps.,"es una lástima que, en su mayor parte, acabasen siendo unos trastos con los años.","é uma pena que, em sua maioria, eles tenham acabado virando lixo com o passar dos anos.",shame most of it got junked with the ages.,だが残念なことに、その多くが年月を経てダメに#なってしまった。
67,,"well, /p1at least there is always the debris.","naja,/p1 zumindest ist dieser schrott noch da.","enfin, /p1il reste au moins les débris.","en fin, /p1siempre nos quedarán los restos.","bem, /p1 pelo menos sempre há destroços.","well, /p1at least there is always the debris.",まあ、/p1少なくともデブリはあるけどね。
,,,,,,,,
68,,"dig through the rubble, will ya?","grab mal durch die trümmer, ok?","creuse dans les décombres, d'accord ?","busca hasta debajo de las piedras, ¿quieres?","procure bem em todos escombros, viu?","dig through the rubble, will ya?",瓦礫を掘り起こしてみよう。
68,,never know what kind of shinies are embedded in them.,gibt's ne menge glitzernde teile da drin.,on ne sait jamais quel genre de trucs brillants y sont incrustés.,nunca se sabe qué tipo de preciosidades podrían esconder.,nunca se sabe que tipo de joia eles escondem.,never know what kind of shinies are embedded in them.,どんなお宝が出てくるか、わからないからね。
,,,,,,,,
69,,all those safes make me feel kind of at ease.,alle diese tresore wirken beruhigend auf mich.,tous ces coffres me mettent un peu mal à l'aise.,tantas cajas fuertes me dan mucha seguridad.,todos esses cofres me dão uma certa segurança.,all those safes make me feel kind of at ease.,この金庫を眺めていると、気分が穏やかになる。
69,,reminds me of better times.,erinnern mich an bessere zeiten.,ça me rappelle une époque plus glorieuse.,me recuerdan a tiempos mejores.,me lembra de tempos melhores.,reminds me of better times.,まだ良かった頃を思い出すんだ。
,,,,,,,,
70,,"the /c1'maintenance system'/c0, eh? /p1basically a glorified sewer.",/c1die kanalisation/c0 ist genau das wonach es sich anhört.,"les /c1« canalisations »/c0, hein ? /p1ce ne sont guère plus que des égouts.","el /c1'alcantarillado'/c0, ¿eh? /p1viene siendo una cloaca sobrevalorada.","e o /c1'sistema de manutenção'/c0, hein? /p1é basicamente um esgoto glorificado.","the /c1'maintenance system'/c0, eh? /p1basically a glorified sewer.",/c1保守水路/c0？あそこは端的に言うと、/p1下水道だ。
70,,it's absolutely swamped.,komplett überflutet.,c'est complètement inondé.,es húmedo hasta decir basta.,está absolutamente inundado.,it's absolutely swamped.,だから水浸しなんだ。
70,,all that water makes for good cover though.,das ganze wasser dient aber als eine gute deckung.,mais toute cette eau est une bonne couverture.,"eso sí, el agua funciona muy bien como cobertura.",toda aquela água é boa para se esconder.,all that water makes for good cover though.,でも、水をうまく使えば弾避けにできる。
,,,,,,,,
71,,"careful taking those swims, don't wanna rust, do we?",hast du nicht angst von dem ganzen wasser zu verrosten?,"attention en plongeant, tu ne veux pas rouiller, hein ?","con tantas inmersiones, debes ir con cuidado. no queremos que te oxides, ¿verdad?","cuidado ao nadar, hein. não queremos enferrujar.","careful taking those swims, don't wanna rust, do we?",そこで泳ぐときは気をつけるんだ。錆びたくない#だろう？
71,,"i mean, can you even rust?",kannst du überhaupt rosten?,"d'ailleurs, peux-tu rouiller ?",aunque... ¿puedes oxidarte?,"quero dizer, você pode enferrujar?","i mean, can you even rust?",そう言えば、君は錆びるのか？
71,,what are you even made of?,woraus bestehst du überhaupt?,"tu es fait de quoi, en fait ?","¿de qué rayos estás hecha, navecita?",do que você é feito?,what are you even made of?,そもそも君は一体何でできているんだい？
,,,,,,,,
72,,"oh boy, oh boy, going beyond the third floor.","mann mann mann, fast den dritten flur durch?","oh mince alors, tu descends plus bas que le troisième étage.",ir más allá del tercer piso... estoy que me muerdo las zarpas.,"ah, meu amigo... indo além do terceiro andar.","oh boy, oh boy, going beyond the third floor.",おやおや、第３フロアに進むのかい？
72,,"bring me back some pics, ok?","bring bilder mit zurück, ok?","ramène-moi des photos, d'accord ?","tráeme unas cuantas fotos, ¿vale?","tire umas fotos para me mostrar depois, tá bem?","bring me back some pics, ok?",ぜひ写真とってきてくれよ、いいね？
,,,,,,,,
73,,you better be careful down in /c1the bellows/c0.,sei ja vorsichtig in den /c1schmieden/c0.,tu ferais mieux de faire gaffe dans /c1la forge/c0.,"en /c1los fuelles/c0, será mejor que vayas con cuidado.",é melhor você ter cuidado quando estiver /c1nos foles/c0.,you better be careful down in /c1the bellows/c0.,/c1燃焼室/c0には気をつけな。
73,,it's where things really start to get kind of brutal.,da wird es erst richtig brutal.,c'est là que les choses commencent à être brutales.,allí es donde la cosa empieza a rayar la brutalidad.,é onde as coisas realmente começam a ficar brutais.,it's where things really start to get kind of brutal.,そこから先はかなり過酷だ。
73,,everything prior is almost just a demo.,alles davor is bloß nur ein demo.,"tout ce que tu as vu jusque là, c'était une simple démo.",es como si todo lo anterior no fuese más que una demo.,tudo que veio nos andares anteriores vai parecer apenas demonstração.,everything prior is almost just a demo.,それまでは、チュートリアルみたいなものだよ。
,,,,,,,,
74,,"all debris is worth something to me, little ship.","all der schrott ist mir was wert, kleiner schiff.","tous les débris ont de la valeur pour moi, petit vaisseau.","no le hago ascos a ninguna clase de restos, navecita.","todos os destroços valem alguma coisa para mim, navezinha.","all debris is worth something to me, little ship.",あらゆるデブリはみんな大事なものなんだ、#小さいの。
74,,"plates, cables, nuts, bolts, capacitors, batteries, coils...","platten, kabeln, schrauben, bolzen, kondensatoren, batterien, spulen...","plaques, câbles, écrous, vis, condensateurs, bobines...","placas, cables, tuercas, tornillos, capacitadores, baterías, bobinas...","placas, cabos, porcas, parafusos, capacitores, baterias, bobinas...","plates, cables, nuts, bolts, capacitors, batteries, coils...",装甲、ケーブル、ナット、ボルト、キャパシター、バッテリー、コイル…
74,,"i've got the vision,/p1 the talent,/p1 the drive.","ich habe die vision,/p1 den talent,/p1 den antrieb.","j'ai la créativité,/p1 le talent,/p1 la volonté.","tengo la visión,/p1 el talento,/p1 y la motivación.","eu tenho a visão,/p1 o talento,/p1 a motivação.","i've got the vision,/p1 the talent,/p1 the drive.",私には理想と、/p1才能と、/p1やる気がある。
74,,all that's left is the materials and /p3/c2some other stuff/c0.,übrig ist nur das material und /p3noch /c2eine andere sache/c0.,il ne reste que les matériaux et /p3/c2d'autres trucs/c0.,solo me faltan los materiales y /p3/c2alguna que otra cosilla/c0.,tudo o que resta são os materiais e /p3/c2algumas outras coisas/c0.,all that's left is the materials and /p3/c2some other stuff/c0.,あとは素材と、/p3/c2他の材料/c0を揃えるだけだ。
,,,,,,,,
75,,sure hope you're stocking up on your way down.,du stockst hoffentlich auf dem weg nach unten auf.,j'espère bien que tu fais des réserves en descendant.,espero que estés abasteciéndote a medida que desciendes.,espero que você esteja estocando itens enquanto vai descendo.,sure hope you're stocking up on your way down.,探索中に補充しておくといいよ。
75,,extra ammo and damage makes life easier in the long run.,extra munition und schaden sind auf dauer sehr nützlich.,les munitions et les dégâts en plus facilitent la vie à long terme.,la munición y el daño extra te allanan el camino a largo plazo.,munição e danos extras tornam a vida mais fácil no longo prazo.,extra ammo and damage makes life easier in the long run.,弾薬と与ダメージは多いほど長期的に有利だから。
75,,expensive as that might be...,wenn auch teuer...,même si ça coûte cher...,por muy caros que sean...,por mais caro que possam ser...,expensive as that might be...,その分値は高くつくけどね…。
,,,,,,,,
76,,/c1the sanctum/c0 is the lowest mapped point in this facility.,/c1der sanktum/c0 ist die niedrigste gekennzeichnete stelle in dieser einrichtung.,/c1le sanctuaire/c0 est le point le plus bas de l'établissement.,/c1el santuario/c0 es el piso más bajo según el mapa de las instalaciones.,/c1o santuário/c0 é o ponto mapeado mais profundo nesta instalação.,/c1the sanctum/c0 is the lowest mapped point in this facility.,/c1聖域/c0はこの施設で一番下のフロアに位置する。
76,,"if my intel is correct /c2(it always is)/c0, that's where all the real tech's at.","wenn meine info korrekt is /c2(und es ist immer)/c0, ist es voller technologie.","si mes infos sont correctes /c2(elles le sont)/c0, la technologie se trouve là. ","si mis datos son correctos /c2(siempre lo son)/c0, allí está la tecnología de verdad.","se meus informantes estiverem corretos /c2(e sempre estão)/c0, é aí que está a tecnologia real.","if my intel is correct /c2(it always is)/c0, that's where all the real tech's at.",仕入れた情報によると、/c2（私の情報は常に正しい）/c0そこはものすごい技術で守られているらしい。
76,,my hair stands up just thinking about it.,mir sträubt sich das haar wenn ich nur daran denke.,j'ai le poil qui s'hérisse rien que d'y penser.,me erizo solo de pensarlo.,me arrepio só de pensar nisso.,my hair stands up just thinking about it.,考えただけで身の毛がよだつよ。
,,,,,,,,
77,,these ghosts are wonderful business when they're not out for you.,diese geister machen guten geschäft solange die friedlich sind.,ces fantômes sont super pour les affaires quand ils ne te chassent pas.,"cuando no están yendo a por ti, los fantasmas son una gran fuente de negocio.",esses fantasmas são bem legais quando não estão atrás de você.,these ghosts are wonderful business when they're not out for you.,ゴーストは機嫌がいい時、良い取引をしてくれる。
77,,sold them a bunch of headwear some time ago,habe ihnen ein haufen kopfbedeckungen vorhin verkauft.,je leur ai vendu pas mal de casques il y a quelque temps.,"hace un tiempo, les vendí todo tipo de prendas para la cabeza.","já vendi para eles vários chapéus há um tempo,",sold them a bunch of headwear some time ago,以前、彼らに頭にかぶるのをたくさん売ったんだ。
77,,made a /c2killing/c0.,war der beste deal den ich je gemacht habe.,c'était une /c2tuerie/c0.,un /c2negocio redondo/c0.,foi um negócio de /c2matar/c0.,made a /c2killing/c0.,とても/c2儲かった/c0よ。
,,,,,,,,
78,,i really hope some of my advice got through to you.,"ich hoffe, dass du etwas von meiner weisheit mitgenommen hast.",j'espère que tu as écouté certains de mes conseils.,espero de veras que mis consejos te hayan abierto los ojos.,eu realmente espero que você tenha ouvido bem alguns dos meus conselhos.,i really hope some of my advice got through to you.,私の助言が役に立っていたら嬉しいよ。
78,,not gonna pretend i'm the sole reason you've got this far.,"sage ja nicht, dass es der einzige grund ist wieso du so weit gekommen bist.",je ne vais pas prétendre que tu en es là grâce à moi uniquement.,no pretendo postularme como la única razón por la que has llegado tan lejos.,não pretendo me apresentar como a única razão pela qual você chegou até aqui.,not gonna pretend i'm the sole reason you've got this far.,君がここまで来ることができたのも、すべて私の#おかげ、とか言うつもりはないけどね。
78,,just a really major one.,nur ein sehr großer.,"mais principalement, oui.",tan solo como una importantísima.,apenas como uma ajuda realmente importante.,just a really major one.,まぁ8割くらいかな。
,,,,,,,,
79,,i have nothing to say about a /c2sixth floor/c0.,ich habe nichts was ich über den /c2sechsten stock/c0 erzählen kann.,je n'ai rien à dire sur un /c2sixième étage/c0.,no tengo nada que decir sobre el /c2sexto piso/c0.,não tenho nada a dizer sobre um /c2sexto andar/c0.,i have nothing to say about a /c2sixth floor/c0.,/c2第６フロア/c0については、何も言うことはない。
79,,you're on your own.,du bist auf dich allein gestellt.,débrouille-toi.,tendrás que apañártelas.,você está por sua conta e risco.,you're on your own.,自力で頑張ってごらん。
,Misc gossip.,,,,,,,
80,,i wonder what drove you here.,ich wundere mich was dich hergetrieben hat.,je me demande ce qui t'a amené ici.,me pregunto qué te trajo hasta aquí.,eu me pergunto o que trouxe você até aqui.,i wonder what drove you here.,なぜここに来たんだい？
80,,curiosity? /p3scarcity? /p3desperation?,neugier? /p3not? /p3verzweiflung?,la curiosité ? /p3la pénurie ? /p3le désespoir ?,¿la curiosidad? /p3¿la necesidad? /p3¿la desesperación?,curiosidade? /p3escassez? /p3desespero?,curiosity? /p3scarcity? /p3desperation?,好奇心か？/p3必要に迫られてか？/p3やけくそな気分にでもなったか？
80,,...ambition?,...ehrgeiz?,... l'ambition ?,¿o la ambición?,...ambição?,...ambition?,…それとも野心に駆られてか？
80,,hmm?/p3/n1/n1why am i here?,was?/p3/n1/n1wieso ich hier bin?,hmm ?/p3/n1/n1pourquoi je suis ici ?,¿qué?/p3/n1/n1¿que por qué estoy yo aquí?,hmm?/p3/n1/n1por que estou aqui?,hmm?/p3/n1/n1why am i here?,ん？なぜ私がここにいるのかって？
80,,well.,nun.,eh bien.,bueno...,bem.,well.,それはだな…
80,,/f1it's complicated./f0,/f1es ist kompliziert./f0,/f1c'est compliqué./f0,/f1es complicado./f0,/f1é complicado./f0,/f1it's complicated./f0,/f1複雑な事情があるんだ。
,,,,,,,,
81,,saw some fella looking an awful like you pass by.,sah nen kerl der dir sehr ähnlich sah vorbeikommen.,j'ai vu passer un gars qui te ressemblait beaucoup.,he visto pasar a alguien que era tu vivo reflejo.,vi um rapaz com uma cara horrível como a sua passando.,saw some fella looking an awful like you pass by.,君とそっくりな人を見かけたよ。
81,,that your relative or something?,seid ihr verwandt oder sowas?,il est de ta famille ?,¿es tu pariente o algo así?,seria seu parente ou algo assim?,that your relative or something?,親戚かい？
,,,,,,,,
82,,not everything down there is deadly to the touch.,nicht alles da unten ist gefährlich zu fassen.,tout ici ne tue pas au toucher.,"ahí abajo, no todo te mata con solo tocarlo.",nem tudo lá embaixo mata só de tocar.,not everything down there is deadly to the touch.,どんな敵も触ればダメージを受けるわけじゃない。
82,,"generally, if it teleports, or anchors itself, you can pass right though.","wenn's teleportiert oder rumsteht, ist es generell harmlos.","si ça téléporte ou se fixe, tu peux passer à travers.","por lo general, si se teletransporta o se ancla, puedes atravesarlo.","geralmente, se algo se teletransportar ou se ancorar, você pode passar direto por ele.","generally, if it teleports, or anchors itself, you can pass right though.",テレポートするものか動かないものは、#ほとんど触れても大丈夫だ。
,,,,,,,,
83,,pretty much all ammo down here is universal.,so ziemlich alle munition hier ist universell.,quasiment toutes les munitions sont universelles.,casi toda la munición que hay ahí abajo es universal.,praticamente toda a munição aqui embaixo é universal.,pretty much all ammo down here is universal.,ここの弾薬は、ほぼすべての銃に共通だ。
83,,"if it fits one gun, it'll fit them all.","wenn's in eine waffe passt, passt es auch in eine andere.","si c'est bon pour une arme, c'est bon pour toutes.","si es compatible con un arma, lo será con todas las demás.","se cabe em uma arma, cabe em todas.","if it fits one gun, it'll fit them all.",ある銃で使えれば、他の全部にも使える。
,,,,,,,,
84,,"all my wares are guaranteed to last a lifetime,/p1 maybe several.","all meine waren haben lebensgarantie,/p1 mehrere sogar.","tous mes produits ont une garantie à vie,/p1 voire à plusieurs vies.",todos mis productos tienen garantía para toda la vida./p1 puede que para varias.,"todos os meus produtos têm garantia de durabilidade vitalícia,/p1 talvez a maioria deles.","all my wares are guaranteed to last a lifetime,/p1 maybe several.",私が売っているものは、/p1一生使えるか、#/p1たぶん数生分は使える。
84,,"repeatable, one-time purchases are marked as such.",einmalige wiederkäufe sind als solche markiert.,les achats uniques ou répétés sont marqués comme tels.,tanto las compras únicas como las repetibles están indicadas como tales.,compras únicas e repetíveis são indicadas como tal.,"repeatable, one-time purchases are marked as such.",繰り返し購入できるか1回限りかはちゃんと書いてあるよ。
,,,,,,,,
85,,/c1word of advice:/c0/p2 feel like you're stuck with a weapon?,/c1hier's ein tip:/c0/p2 bist du mit deiner waffe unzufrieden?,/c1petit conseil :/c0/p2 tu te sens limité avec une arme ?,/c1un consejo:/c0/p2 ¿hay un arma que no te está dando resultados?,/c1um conselho:/c0/p2 está sentindo que uma arma não está dando o resultado esperado?,/c1word of advice:/c0/p2 feel like you're stuck with a weapon?,/c1ワンポイントアドバイス：/c0/p2今持っている武器に#不満を感じたら…
85,,bomb in the map screen to scrap it.,drücke die bombentaste im kartenmenu um sie zu brechen.,utilise la touche bombe sur la carte pour la détruire.,usa una bomba en la pantalla del mapa para convertirla en chatarra.,use uma bomba na tela do mapa para transformá-la em sucata.,bomb in the map screen to scrap it.,マップメニューで爆破し、デブリにしてごらん。
85,,just make sure there are no enemies around first.,"sei dir erstmal nur sicher, dass keine feinde in der nähe sind.",assure-toi d'abord qu'il n'y a pas d'ennemis aux alentours.,"pero, primero, asegúrate de que no haya enemigos cerca.","mas primeiro, certifique-se de que não haja inimigos por perto.",just make sure there are no enemies around first.,その前に、周囲に敵がいないことを確認しろよ。
,Sentinel dialogue.,,,,,,,
100,,/s1bzzzt.../s0/p2 nice place...,/s1bzzzt.../s0/p2 nettes ort...,/s1bzzzt.../s0/p2 bel endroit...,/s1bzzz.../s0/p2 bonito sitio...,/s1bzzzt.../s0/p2 lugar legal...,/s1bzzzt.../s0/p2 nice place...,/s1ジジジジ…/s0/p2良い場所だ…
,,,,,,,,
101,,/s1bzzzt.../s0,/s1bzzzt.../s0,/s1bzzzt.../s0,/s1bzzz.../s0,/s1bzzzt.../s0,/s1bzzzt.../s0,/s1ジジジジ…/s0
,,,,,,,,
102,,/s1bzzzt.../s0/p2 your carpet...,/s1bzzzt.../s0/p2 dein teppich...,/s1bzzzt.../s0/p2 le tapis...,/s1bzzz.../s0/p2 la alfombra...,/s1bzzzt.../s0/p2 seu tapete...,/s1bzzzt.../s0/p2 your carpet...,/s1ジジジジ…/s0/p2そのカーペットは…
102,,it's haunted.,gruselig.,il est hanté.,está embrujada.,é assombrado.,it's haunted.,呪われている。
,,,,,,,,
